대분류(NCS),중분류(NCS),소분류(NCS),세분류(NCS),코드(KECO),세분류(KECO)
19. 전기·전자,01. 전기,13. 미래형전기시스템,01. 스마트유지보수운영,8311,산업 전기공
19. 전기·전자,01. 전기,14. 전지,01. 리튬이온전지셀제조,0284,생산·품질 사무원
19. 전기·전자,01. 전기,14. 전지,01. 리튬이온전지셀제조,1541,화학공학 기술자 및 연구원
19. 전기·전자,01. 전기,14. 전지,01. 리튬이온전지셀제조,8351,전기 부품·제품 생산기계 조작원
19. 전기·전자,02. 전자기기일반,01. 전자제품개발 기획·생산,01. 전자제품기획,0243,상품 기획자
19. 전기·전자,02. 전자기기일반,01. 전자제품개발 기획·생산,01. 전자제품기획,1532,전자공학 기술자 및 연구원
19. 전기·전자,02. 전자기기일반,01. 전자제품개발 기획·생산,02. 전자제품생산,8352,전자 부품·제품 생산기계 조작원
19. 전기·전자,02. 전자기기일반,01. 전자제품개발 기획·생산,02. 전자제품생산,8360,전기·전자 부품·제품 조립원
19. 전기·전자,02. 전자기기일반,02. 전자부품기획· 생산,01. 전자부품기획,0243,상품 기획자
19. 전기·전자,02. 전자기기일반,02. 전자부품기획· 생산,01. 전자부품기획,1532,전자공학 기술자 및 연구원
19. 전기·전자,02. 전자기기일반,02. 전자부품기획· 생산,02. 전자부품생산,8352,전자 부품·제품 생산기계 조작원
19. 전기·전자,02. 전자기기일반,02. 전자부품기획· 생산,02. 전자부품생산,8360,전기·전자 부품·제품 조립원
19. 전기·전자,02. 전자기기일반,03. 전자제품고객지원,01. 전자제품설치·정비,8321,사무용 전자기기 설치·수리원
19. 전기·전자,02. 전자기기일반,03. 전자제품고객지원,01. 전자제품설치·정비,8322,가전제품 설치·수리원
19. 전기·전자,02. 전자기기일반,03. 전자제품고객지원,01. 전자제품설치·정비,8411,컴퓨터 설치·수리원
19. 전기·전자,02. 전자기기일반,03. 전자제품고객지원,01. 전자제품설치·정비,8412,이동전화기 수리원
19. 전기·전자,02. 전자기기일반,03. 전자제품고객지원,02. 전자제품영업,6121,기술 영업원
19. 전기·전자,03. 전자기기개발,01. 가전기기개발,01. 가전기기시스템 소프트웨어개발,1331,시스템 소프트웨어 개발자
19. 전기·전자,03. 전자기기개발,01. 가전기기개발,02. 가전기기응용 소프트웨어개발,1332,응용 소프트웨어 개발자
19. 전기·전자,03. 전자기기개발,01. 가전기기개발,03. 가전기기하드웨어개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,01. 가전기기개발,04. 가전기기기구개발,1511,기계공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,02. 산업용전자 기기개발,01. 산업용전자기기 하드웨어개발,1311,컴퓨터 하드웨어 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,02. 산업용전자 기기개발,01. 산업용전자기기 하드웨어개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,02. 산업용전자 기기개발,02. 산업용전자기기 기구개발,1511,기계공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,02. 산업용전자 기기개발,03. 산업용전자기기 소프트웨어개발,1331,시스템 소프트웨어 개발자
19. 전기·전자,03. 전자기기개발,02. 산업용전자 기기개발,03. 산업용전자기기 소프트웨어개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,03. 정보통신 기기개발,01. 정보통신기기 하드웨어개발,1311,컴퓨터 하드웨어 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,03. 정보통신 기기개발,01. 정보통신기기 하드웨어개발,1312,통신공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,03. 정보통신 기기개발,02. 정보통신기기 기구개발,1511,기계공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,03. 정보통신 기기개발,03. 정보통신기기 소프트웨어개발,1312,통신공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,03. 정보통신 기기개발,03. 정보통신기기 소프트웨어개발,1331,시스템 소프트웨어 개발자
19. 전기·전자,03. 전자기기개발,04. 전자응용 기기개발,01. 전자응용기기 하드웨어개발,1311,컴퓨터 하드웨어 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,04. 전자응용 기기개발,01. 전자응용기기 하드웨어개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,04. 전자응용 기기개발,02. 전자응용기기 기구개발,1511,기계공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,04. 전자응용 기기개발,03. 전자응용기기 소프트웨어개발,1331,시스템 소프트웨어 개발자
19. 전기·전자,03. 전자기기개발,04. 전자응용 기기개발,03. 전자응용기기 소프트웨어개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,05. 전자부품개발,01. 전자부품하드웨어 개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,05. 전자부품개발,02. 전자부품기구개발,1511,기계공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,05. 전자부품개발,03. 전자부품소프트웨어 개발,1331,시스템 소프트웨어 개발자
19. 전기·전자,03. 전자기기개발,05. 전자부품개발,03. 전자부품소프트웨어 개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,06. 반도체개발,01. 반도체개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,06. 반도체개발,02. 반도체제조,8352,전자 부품·제품 생산기계 조작원
19. 전기·전자,03. 전자기기개발,06. 반도체개발,03. 반도체장비,1511,기계공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,06. 반도체개발,03. 반도체장비,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,06. 반도체개발,04. 반도체재료,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,07. 디스플레이개발,01. 디스플레이개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,07. 디스플레이개발,02. 디스플레이생산,0284,생산·품질 사무원
19. 전기·전자,03. 전자기기개발,07. 디스플레이개발,02. 디스플레이생산,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,07. 디스플레이개발,02. 디스플레이생산,8352,전자 부품·제품 생산기계 조작원
19. 전기·전자,03. 전자기기개발,07. 디스플레이개발,03. 디스플레이장비 부품개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,08. 로봇개발,01. 로봇하드웨어설계,1512,로봇공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,08. 로봇개발,01. 로봇하드웨어설계,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,08. 로봇개발,02. 로봇기구개발,1512,로봇공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,08. 로봇개발,03. 로봇소프트웨어개발,1331,시스템 소프트웨어 개발자
19. 전기·전자,03. 전자기기개발,08. 로봇개발,03. 로봇소프트웨어개발,1512,로봇공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,08. 로봇개발,04. 로봇지능개발,1331,시스템 소프트웨어 개발자
19. 전기·전자,03. 전자기기개발,08. 로봇개발,04. 로봇지능개발,1512,로봇공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,08. 로봇개발,04. 로봇지능개발,1513,기계·로봇공학 시험원
19. 전기·전자,03. 전자기기개발,08. 로봇개발,05. 로봇유지보수,1513,기계·로봇공학 시험원
19. 전기·전자,03. 전자기기개발,08. 로봇개발,05. 로봇유지보수,8111,공업기계 설치·정비원
19. 전기·전자,03. 전자기기개발,08. 로봇개발,05. 로봇유지보수,8150,자동조립라인·산업용로봇 조작원
19. 전기·전자,03. 전자기기개발,08. 로봇개발,06. 로봇안전인증,1512,로봇공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,08. 로봇개발,06. 로봇안전인증,1513,기계·로봇공학 시험원
19. 전기·전자,03. 전자기기개발,08. 로봇개발,06. 로봇안전인증,1584,산업 안전원 및 위험 관리원
19. 전기·전자,03. 전자기기개발,09. 의료장비제조,01. 의료기기품질관리,0284,생산·품질 사무원
19. 전기·전자,03. 전자기기개발,09. 의료장비제조,02. 의료기기인·허가,0284,생산·품질 사무원
19. 전기·전자,03. 전자기기개발,09. 의료장비제조,03. 의료기기생산,8352,전자 부품·제품 생산기계 조작원
19. 전기·전자,03. 전자기기개발,09. 의료장비제조,03. 의료기기생산,8360,전기·전자 부품·제품 조립원
19. 전기·전자,03. 전자기기개발,09. 의료장비제조,04. 의료기기연구개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,10. 광기술개발,01. 광부품개발,1312,통신공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,10. 광기술개발,01. 광부품개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,10. 광기술개발,02. 레이저개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,10. 광기술개발,03. LED기술개발,1511,기계공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,10. 광기술개발,03. LED기술개발,1531,전기공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,10. 광기술개발,03. LED기술개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,10. 광기술개발,04. 광학시스템제조,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,10. 광기술개발,05. 광학소프트웨어응용,1331,시스템 소프트웨어 개발자
19. 전기·전자,03. 전자기기개발,10. 광기술개발,05. 광학소프트웨어응용,1332,응용 소프트웨어 개발자
19. 전기·전자,03. 전자기기개발,10. 광기술개발,06. 광센서기기개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,10. 광기술개발,07. 광의료기기개발,1531,전기공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,10. 광기술개발,07. 광의료기기개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,10. 광기술개발,08. 라이다(LiDAR) 기기개발,1312,통신공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,10. 광기술개발,08. 라이다(LiDAR) 기기개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,11. 3D프린터개발,01. 3D프린터개발,1511,기계공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,11. 3D프린터개발,01. 3D프린터개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,11. 3D프린터개발,02. 3D프린터용제품제작,8131,금형원
19. 전기·전자,03. 전자기기개발,11. 3D프린터개발,02. 3D프린터용제품제작,8132,금속 공작기계 조작원
19. 전기·전자,03. 전자기기개발,11. 3D프린터개발,03. 3D프린팅 소재개발,1521,금속·재료공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,11. 3D프린터개발,03. 3D프린팅 소재개발,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,12. 가상훈련시스템 개발,01. 가상훈련시스템설계· 검증,1320,컴퓨터시스템 전문가
19. 전기·전자,03. 전자기기개발,12. 가상훈련시스템 개발,01. 가상훈련시스템설계· 검증,1331,시스템 소프트웨어 개발자
19. 전기·전자,03. 전자기기개발,12. 가상훈련시스템 개발,01. 가상훈련시스템설계· 검증,1332,응용 소프트웨어 개발자
19. 전기·전자,03. 전자기기개발,12. 가상훈련시스템 개발,02. 가상훈련 구동엔지니어링,1332,응용 소프트웨어 개발자
19. 전기·전자,03. 전자기기개발,12. 가상훈련시스템 개발,02. 가상훈련 구동엔지니어링,1511,기계공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,12. 가상훈련시스템 개발,02. 가상훈련 구동엔지니어링,1532,전자공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,12. 가상훈련시스템 개발,03. 가상훈련콘텐츠개발,1332,응용 소프트웨어 개발자
19. 전기·전자,03. 전자기기개발,12. 가상훈련시스템 개발,03. 가상훈련콘텐츠개발,1333,웹 개발자
19. 전기·전자,03. 전자기기개발,12. 가상훈련시스템 개발,03. 가상훈련콘텐츠개발,4111,작가
19. 전기·전자,03. 전자기기개발,12. 가상훈련시스템 개발,04. 실감형콘텐츠 하드웨어(디바이스)개발,1311,컴퓨터 하드웨어 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,12. 가상훈련시스템 개발,04. 실감형콘텐츠 하드웨어(디바이스)개발,1511,기계공학 기술자 및 연구원
19. 전기·전자,03. 전자기기개발,12. 가상훈련시스템 개발,04. 실감형콘텐츠 하드웨어(디바이스)개발,1532,전자공학 기술자 및 연구원
